uwwState,rptMStateKey,uwwCode,uwwName,uwwLatitude,uwwLongitude,uwwLoadEnteringUWWTP,uwwCapacity,version,year
active,UK,UKENSW_SWS_TP000054,OTTERY ST MARY STW,50.74794367,-3.284395607,2516,4559,7,2016
active,UK,UKENSW_SWS_TP000055,PAR STW,50.34213552,-4.718975577,27496,39829,7,2016
active,UK,UKENSW_SWS_TP000056,PLYMOUTH (CAMELS HEAD) STW,50.39213495,-4.175252839,42437,46768,7,2016
active,UK,UKENSW_SWS_TP000057,PLYMOUTH (RADFORD) STW,50.35593704,-4.106142824,25884,28355,7,2016
active,UK,UKENSW_SWS_TP000058,PLYMOUTH CENTRAL STW,50.36689117,-4.11363082,125508,125508,7,2016
active,UK,UKENSW_SWS_TP000059,PLYMPTON   STW,50.38891988,-4.078623113,61344,63324,7,2016
active,UK,UKENSW_SWS_TP000060,PONSANOOTH STW,50.19787409,-5.1334389,2927,3009,7,2016
active,UK,UKENSW_SWS_TP000061,PORTHILLY STW,50.53825972,-4.913450045,8016,8016,7,2016
active,UK,UKENSW_SWS_TP000062,PORTHTOWAN STW,50.28106608,-5.222252248,2650,2778,7,2016
active,UK,UKENSW_SWS_TP000063,SEATON STW,50.71210296,-3.065249183,10849,16494,7,2016
active,UK,UKENSW_SWS_TP000064,SIDMOUTH STW,50.70729536,-3.224184052,16701,24537,7,2016
active,UK,UKENSW_SWS_TP000065,SOUTH BRENT STW,50.41974895,-3.834517968,2696,4841,7,2016
active,UK,UKENSW_SWS_TP000066,SOUTH MOLTON STW,51.01636569,-3.823011314,5524,6216,7,2016
active,UK,UKENSW_SWS_TP000067,ST AUSTELL MENAGWINS STW,50.32403021,-4.794334936,25435,25997,7,2016
active,UK,UKENSW_SWS_TP000068,ST AUSTELL NORTH STW,50.39113345,-4.753296957,9249,11208,7,2016
active,UK,UKENSW_SWS_TP000069,ST CLEER STW,50.48554304,-4.453204409,2605,2722,7,2016
active,UK,UKENSW_SWS_TP000070,ST COLUMB STW,50.43818096,-4.948325794,11357,12218,7,2016
active,UK,UKENSW_SWS_TP000071,ST DENNIS STW,50.3826293,-4.896664886,2588,2898,7,2016
active,UK,UKENSW_SWS_TP000072,TATWORTH STW,50.83903559,-2.942164716,2677,3188,7,2016
active,UK,UKENSW_SWS_TP000073,TAVISTOCK STW,50.53077768,-4.156155188,13345,22973,7,2016
active,UK,UKENSW_SWS_TP000074,TIVERTON STW,50.88451597,-3.486935883,23514,31763,7,2016
active,UK,UKENSW_SWS_TP000075,TORQUAY/ PAIGNTON/ BRIXHAM  ) STW,50.39620827,-3.5532056,169507,194378,7,2016
active,UK,UKENSW_SWS_TP000076,TORPOINT STW,50.36622537,-4.22966874,8390,16052,7,2016
active,UK,UKENSW_SWS_TP000077,TOTNES STW,50.43729222,-3.680628035,10494,14098,7,2016
active,UK,UKENSW_SWS_TP000078,TRECERUS STW,50.5357996,-4.958180858,12160,17698,7,2016
active,UK,UKENSW_SWS_TP000079,TRURO (NEWHAM) STW,50.24943294,-5.041983433,29143,29143,7,2016
active,UK,UKENSW_SWS_TP000080,UFFCULME STW,50.89833912,-3.334348415,2493,2493,7,2016
active,UK,UKENSW_SWS_TP000081,WADEBRIDGE STW,50.52502343,-4.849347966,7499,12199,7,2016
active,UK,UKENSW_SWS_TP000082,WILLAND STW,50.88672054,-3.364653939,3559,5068,7,2016
active,UK,UKENSW_SWS_TP000083,WOODBURY STW,50.67190468,-3.417215317,2475,2590,7,2016
active,UK,UKENSW_SWS_TP000084,WOOLACOMBE STW,51.16855119,-4.204902492,9653,16337,7,2016
active,UK,UKENSW_SWS_TP000085,BRADNINCH STW,50.82173159,-3.414268911,2101,2336,7,2016
active,UK,UKENSW_SWS_TP000086,FENITON STW,50.78435516,-3.259025152,1999,2103,7,2016
active,UK,UKENSW_SWS_TP000087,NEWTON FERRERS STW,50.31894581,-4.015784834,2231,2231,7,2016
active,UK,UKENSW_SWS_TP000088,NORTH TAWTON STW,50.80089526,-3.905752225,2053,2111,7,2016
inactive,UK,UKENSW_SWS_TP000089,SOUTH MILTON STW,50.2684084,-3.84573396,99,1866,7,2016
active,UK,UKENSW_SWS_TP000090,YEOFORD STW,50.77841732,-3.720294624,2148,2071,7,2016
active,UK,UKENSW_SWS_TP000091,PELYNT STW,50.367263,-4.530901,2336,2336,7,2016
active,UK,UKENSW_VE_TP000001,TIDWORTH GARRISON STW FE,51.22138452,-1.671626435,13644,12850,7,2016
active,UK,UKENSW_WXW_TP000001,ALMONDSBURY STW,51.56202428,-2.577183468,2689,2691,7,2016
active,UK,UKENSW_WXW_TP000002,ALVESTON STW,51.58402072,-2.544512048,2242,2277,7,2016
active,UK,UKENSW_WXW_TP000003,AMESBURY STW,51.16823177,-1.78313474,9762,9762,7,2016
active,UK,UKENSW_WXW_TP000004,BRISTOL   STW,51.51060443,-2.674403713,867244,1004450,7,2016
active,UK,UKENSW_WXW_TP000005,BATH   STW,51.41217105,-2.442822863,109543,110850,7,2016
active,UK,UKENSW_WXW_TP000006,BISHOPS LYDEARD STW,51.05262137,-3.167867074,2157,2450,7,2016
active,UK,UKENSW_WXW_TP000007,BLACKHEATH STW,50.7396798,-2.143800762,5823,6370,7,2016
active,UK,UKENSW_WXW_TP000008,BOX STW,51.41938865,-2.253065329,2281,3271,7,2016
active,UK,UKENSW_WXW_TP000009,BRADFORD ON AVON STW,51.34203165,-2.265990192,10925,15207,7,2016
active,UK,UKENSW_WXW_TP000011,BRIDGWATER STW,51.14097231,-2.997987958,81384,146100,7,2016
active,UK,UKENSW_WXW_TP000012,BRIDPORT STW,50.71351981,-2.750640411,30357,37017,7,2016
active,UK,UKENSW_WXW_TP000013,BRUTON STW,51.10418755,-2.468723014,2537,4004,7,2016
active,UK,UKENSW_WXW_TP000014,BUTLEIGH STW,51.10020544,-2.675910237,2442,3225,7,2016
active,UK,UKENSW_WXW_TP000015,CALNE STW,51.44168778,-2.030609264,19756,27233,7,2016
active,UK,UKENSW_WXW_TP000016,CAM VALLEY STW,51.32814324,-2.43081765,7479,7679,7,2016
active,UK,UKENSW_WXW_TP000017,CASTLE CARY STW,51.08467828,-2.530915667,3436,5433,7,2016
active,UK,UKENSW_WXW_TP000018,CHARD STW,50.90350231,-2.941275647,27285,40117,7,2016
active,UK,UKENSW_WXW_TP000019,CHARFIELD STW,51.63843452,-2.407599023,3967,7351,7,2016
active,UK,UKENSW_WXW_TP000020,CHARMOUTH STW,50.74005907,-2.892090569,3542,6517,7,2016
active,UK,UKENSW_WXW_TP000021,CHEDDAR STW,51.26953368,-2.789626258,9107,10186,7,2016
active,UK,UKENSW_WXW_TP000022,CHEW STOKE STW,51.35508918,-2.618048033,7120,10649,7,2016
active,UK,UKENSW_WXW_TP000023,CHIPPENHAM STW,51.44127109,-2.119380917,37714,43467,7,2016
active,UK,UKENSW_WXW_TP000024,CHRISTCHURCH STW,50.74151875,-1.768810626,59968,61334,7,2016
active,UK,UKENSW_WXW_TP000025,COMPTON BASSETT STW,51.43161909,-1.976803921,2799,3081,7,2016
active,UK,UKENSW_WXW_TP000026,CORFE CASTLE STW,50.64713075,-2.055118917,2133,3376,7,2016
active,UK,UKENSW_WXW_TP000027,CORFE MULLEN STW,50.79048661,-2.01074125,7908,8413,7,2016
active,UK,UKENSW_WXW_TP000028,CREWKERNE EAST STW,50.88272924,-2.783067103,7009,7141,7,2016
active,UK,UKENSW_WXW_TP000029,DEVIZES STW,51.35105598,-2.008420359,15545,15545,7,2016
active,UK,UKENSW_WXW_TP000030,DORCHESTER STW,50.71097727,-2.413517802,33822,39150,7,2016
active,UK,UKENSW_WXW_TP000031,DOWNTON STW,50.98320435,-1.753225975,5151,7250,7,2016
active,UK,UKENSW_WXW_TP000032,EAST COKER STW,50.91268134,-2.650145759,3494,5380,7,2016
active,UK,UKENSW_WXW_TP000033,EVERCREECH STW,51.14124651,-2.508979624,9713,22117,7,2016
active,UK,UKENSW_WXW_TP000034,FORDINGBRIDGE STW,50.91863459,-1.797525295,9415,10667,7,2016
active,UK,UKENSW_WXW_TP000035,FROME STW,51.23659209,-2.323678763,30333,35400,7,2016
active,UK,UKENSW_WXW_TP000036,GILLINGHAM STW,51.03104932,-2.2830276,14132,17183,7,2016
active,UK,UKENSW_WXW_TP000037,GLASTONBURY STW,51.14065058,-2.735764971,26478,43033,7,2016
active,UK,UKENSW_WXW_TP000038,BOURNEMOUTH (HOLDENHURST) STW,50.75491231,-1.816376891,178531,187143,7,2016
active,UK,UKENSW_WXW_TP000039,HURDCOTT STW,51.10309042,-1.763015283,3354,4283,7,2016
active,UK,UKENSW_WXW_TP000040,ILCHESTER STW,51.00120531,-2.690431522,2222,2659,7,2016
active,UK,UKENSW_WXW_TP000041,ILMINSTER STW,50.94300867,-2.915029411,7805,8406,7,2016
active,UK,UKENSW_WXW_TP000042,KEEVIL STW,51.33131926,-2.102588163,3428,8345,7,2016
active,UK,UKENSW_WXW_TP000043,KEYNSHAM STW,51.41686425,-2.483851555,18274,23417,7,2016
active,UK,UKENSW_WXW_TP000044,CLEVEDON / NAILSEA / YATTON   STW,51.40934729,-2.879451394,53760,64593,7,2016
active,UK,UKENSW_WXW_TP000045,BOURNEMOUTH (KINSON) STW,50.76740734,-1.882548674,42597,43344,7,2016
active,UK,UKENSW_WXW_TP000046,LANGPORT STW,51.03946558,-2.836598389,9032,10668,7,2016
active,UK,UKENSW_WXW_TP000047,LAVINGTON   STW,51.2948669,-2.002830691,3973,4860,7,2016
active,UK,UKENSW_WXW_TP000048,LYTCHETT MINSTER STW,50.73178276,-2.047071486,8579,12074,7,2016
active,UK,UKENSW_WXW_TP000049,MALMESBURY STW,51.58177652,-2.082226525,11052,15417,7,2016
active,UK,UKENSW_WXW_TP000050,MARNHULL   STW,50.96068414,-2.334286168,5694,9002,7,2016
active,UK,UKENSW_WXW_TP000051,MARTOCK   STW,50.97166957,-2.782426081,8375,9493,7,2016
active,UK,UKENSW_WXW_TP000052,MELKSHAM STW,51.37533283,-2.145644144,17399,19450,7,2016
active,UK,UKENSW_WXW_TP000053,MERE STW,51.08327554,-2.26791378,3139,8207,7,2016
active,UK,UKENSW_WXW_TP000054,MERRIOTT STW,50.91142755,-2.781272934,3424,4950,7,2016
active,UK,UKENSW_WXW_TP000055,MICHAELWOOD STW,51.65540534,-2.438830597,2959,5930,7,2016
active,UK,UKENSW_WXW_TP000056,MILBORNE PORT STW,50.95471185,-2.452125491,4441,4794,7,2016
active,UK,UKENSW_WXW_TP000057,MINEHEAD STW,51.19592303,-3.444988543,28007,34143,7,2016
active,UK,UKENSW_WXW_TP000058,NETHER STOWEY STW,51.15656433,-3.132310464,2943,4116,7,2016
active,UK,UKENSW_WXW_TP000059,NETHERAVON STW,51.23413837,-1.780820315,1938,2417,7,2016
active,UK,UKENSW_WXW_TP000060,NORTH PETHERTON STW,51.08995357,-3.001743897,3455,3951,7,2016
active,UK,UKENSW_WXW_TP000061,FERNDOWN / VERWOOD / WEST MOORS / ST IVES   STW,50.80586802,-1.857759098,41738,50700,7,2016
active,UK,UKENSW_WXW_TP000062,PAULTON STW,51.31616464,-2.494872316,10607,12550,7,2016
active,UK,UKENSW_WXW_TP000063,PEWSEY STW,51.333185,-1.77701901,7361,10850,7,2016
active,UK,UKENSW_WXW_TP000064,POOLE STW,50.74426491,-1.991596795,166931,215050,7,2016
active,UK,UKENSW_WXW_TP000065,PORTSIHEAD / PILL   STW,51.49171037,-2.736133048,29910,31185,7,2016
active,UK,UKENSW_WXW_TP000066,POTTERNE STW,51.32803618,-2.01747222,11587,14903,7,2016
active,UK,UKENSW_WXW_TP000067,PUCKLECHURCH STW,51.47993423,-2.427639348,2601,2900,7,2016
active,UK,UKENSW_WXW_TP000068,RADSTOCK / MIDSOMER NORTON STW,51.29468428,-2.433372568,22341,25950,7,2016
active,UK,UKENSW_WXW_TP000069,RAF LYNEHAM STW,51.50543727,-1.967690033,3913,6578,7,2016
active,UK,UKENSW_WXW_TP000070,RATFYN STW,51.18422997,-1.774389432,10383,19133,7,2016
active,UK,UKENSW_WXW_TP000071,REDWICK STW,51.57204691,-2.653164261,4105,12624,7,2016
active,UK,UKENSW_WXW_TP000072,RINGWOOD STW,50.83201629,-1.785688009,16668,26117,7,2016
active,UK,UKENSW_WXW_TP000073,ROWDE STW,51.36387778,-2.047247089,2736,2945,7,2016
active,UK,UKENSW_WXW_TP000074,SALISBURY STW,51.06129586,-1.772503664,60485,79367,7,2016
active,UK,UKENSW_WXW_TP000075,SHAFTESBURY STW,50.99210785,-2.198297534,18592,29067,7,2016
active,UK,UKENSW_WXW_TP000076,SHARPNESS STW,51.71119081,-2.474830088,5418,9250,7,2016
active,UK,UKENSW_WXW_TP000077,SHEPTON MALLET STW,51.19355338,-2.573094791,51032,52004,7,2016
active,UK,UKENSW_WXW_TP000078,SHERBORNE STW,50.93677997,-2.525386222,10766,19917,7,2016
active,UK,UKENSW_WXW_TP000079,SHILLINGSTONE STW,50.89645084,-2.23514455,2813,3974,7,2016
active,UK,UKENSW_WXW_TP000080,SOMERTON STW,51.06485776,-2.73675994,7232,8118,7,2016
active,UK,UKENSW_WXW_TP000081,SOUTH PETHERTON STW,50.95303497,-2.811725308,5513,5854,7,2016
active,UK,UKENSW_WXW_TP000082,STURMINSTER NEWTON STW,50.92689344,-2.293208002,5879,5879,7,2016
active,UK,UKENSW_WXW_TP000083,SUTTON BENGER STW,51.50793876,-2.068981139,5144,9705,7,2016
active,UK,UKENSW_WXW_TP000084,SWANAGE STW,50.60756542,-1.951061666,22352,23917,7,2016
active,UK,UKENSW_WXW_TP000085,BLANDFORD FORUM   STW,50.82612669,-2.118794724,17499,23467,7,2016
active,UK,UKENSW_WXW_TP000086,TAUNTON STW,51.01581559,-3.027089035,86699,113333,7,2016
active,UK,UKENSW_WXW_TP000087,TETBURY STW,51.63382461,-2.155574948,5949,8283,7,2016
active,UK,UKENSW_WXW_TP000088,THINGLEY STW,51.422605,-2.163628142,17507,23283,7,2016
active,UK,UKENSW_WXW_TP000089,THORNBURY STW,51.62738948,-2.537952549,13925,14140,7,2016
active,UK,UKENSW_WXW_TP000090,THORNFORD STW,50.91224237,-2.579872485,4520,6017,7,2016
active,UK,UKENSW_WXW_TP000091,TISBURY STW,51.06808104,-2.064169105,4407,6250,7,2016
active,UK,UKENSW_WXW_TP000092,TROWBRIDGE STW,51.32135635,-2.219949965,68453,87100,7,2016
active,UK,UKENSW_WXW_TP000093,WAREHAM STW,50.69881554,-2.092135612,16366,18517,7,2016
active,UK,UKENSW_WXW_TP000094,WARMINSTER STW,51.19299906,-2.182603039,26165,34017,7,2016
active,UK,UKENSW_WXW_TP000095,WATCHET STW,51.17808272,-3.342282123,10905,16750,7,2016
active,UK,UKENSW_WXW_TP000096,WELLINGTON STW,50.98918491,-3.24136132,15839,17267,7,2016
active,UK,UKENSW_WXW_TP000097,WELLS STW,51.2047436,-2.667276949,15527,18921,7,2016
active,UK,UKENSW_WXW_TP000098,BURNHAM-ON-SEA / HIGHBRIDGE   STW,51.21580871,-3.006048657,52793,60183,7,2016
active,UK,UKENSW_WXW_TP000099,WESTBURY STW,51.27222648,-2.188321688,26445,49633,7,2016
active,UK,UKENSW_WXW_TP000100,WESTON SUPER MARE STW,51.3078013,-2.984531626,104171,109225,7,2016
active,UK,UKENSW_WXW_TP000101,WEYMOUTH STW,50.5892443,-2.476287309,93303,107317,7,2016
active,UK,UKENSW_WXW_TP000102,WICK ST LAWRENCE STW,51.39167355,-2.923307803,20648,24333,7,2016
active,UK,UKENSW_WXW_TP000103,WIMBORNE STW,50.79129183,-1.966761074,22986,24933,7,2016
active,UK,UKENSW_WXW_TP000104,WINCANTON STW,51.0446062,-2.411205551,7531,7715,7,2016
active,UK,UKENSW_WXW_TP000105,WINSCOMBE STW,51.31569873,-2.861014387,3799,4271,7,2016
active,UK,UKENSW_WXW_TP000106,WIVELISCOMBE {HILLSMOOR) STW,51.03887546,-3.302738198,2595,5583,7,2016
active,UK,UKENSW_WXW_TP000107,WOOL STW,50.68544447,-2.254427995,9608,15700,7,2016
active,UK,UKENSW_WXW_TP000108,WOOTTON BASSETT STW,51.53075118,-1.895448846,13739,14967,7,2016
active,UK,UKENSW_WXW_TP000109,WOTTON UNDER EDGE STW,51.63134843,-2.378350906,5911,12257,7,2016
active,UK,UKENSW_WXW_TP000110,WRINGTON STW,51.35994201,-2.770211272,2382,3050,7,2016
active,UK,UKENSW_WXW_TP000111,YEOVIL STW,50.94374139,-2.61015528,55674,68917,7,2016
active,UK,UKENSW_WXW_TP000112,BOWERHILL STW,51.35924429,-2.140279074,8061,10717,7,2016
active,UK,UKENSW_WXW_TP000113,COLERNE STW,51.43466949,-2.255307704,2170,4616,7,2016
active,UK,UKENSW_WXW_TP000115,CANNINGTON STW,51.1480969,-3.047036761,2799,2900,7,2016
active,UK,UKENSW_WXW_TP000117,SHREWTON STW,51.18286426,-1.897093705,1895,2617,7,2016
active,UK,UKENSW_WXW_TP000118,GREAT WISHFORD STW,51.10281728,-1.878275413,2109,2283,7,2016
active,UK,UKENSW_WXW_TP000121,COLEFORD STW,51.23916008,-2.445169444,2011,3087,7,2016
active,UK,UKENSW_WXW_TP000124,CHIDEOCK STW,50.72630681,-2.815025137,2196,2439,7,2016
inactive,UK,UKENSW_WXW_TP000126,SEEND STW,51.34977694,-2.069029445,99,2197,7,2016
active,UK,UKENTH_TWU_TP000001,ABINGDON (OXON STW),51.65255524,-1.290246374,14962,41683,7,2016
active,UK,UKENTH_TWU_TP000003,"ALDERSHOT, ALDERSHOT, HANTS STW""",51.24685784,-0.736305255,37891,43250,7,2016
active,UK,UKENTH_TWU_TP000004,"ALTON, ALTON, HAMPSHIRE STW""",51.15283331,-0.959070195,49355,49355,7,2016
active,UK,UKENTH_TWU_TP000005,"AMPNEY ST PETER, AMPNEY ST PETE STW""",51.70561723,-1.880286725,2429,2429,7,2016
active,UK,UKENTH_TWU_TP000006,"APPLETON, ABINGDON, OXON STW""",51.69526458,-1.369154386,5779,5806,7,2016
active,UK,UKENTH_TWU_TP000007,"ARBORFIELD, ARBORFIELD, BERKS STW""",51.40045217,-0.897396394,19663,19663,7,2016
active,UK,UKENTH_TWU_TP000008,ASCOT STW,51.40612204,-0.720850336,20079,31053,7,2016
active,UK,UKENTH_TWU_TP000009,"ASH VALE, STRATFORD ROAD, NORTH STW""",51.2773761,-0.731167095,17631,22600,7,2016
active,UK,UKENTH_TWU_TP000010,"AYLESBURY, RABANS LANE, AYLESBU STW""",51.82670409,-0.855243378,102840,105267,7,2016
active,UK,UKENTH_TWU_TP000011,"BAMPTON, BAMPTON, OXON STW""",51.72300647,-1.533807165,3305,5100,7,2016
active,UK,UKENTH_TWU_TP000012,"BANBURY, SPITAL FARM, BANBURY, STW""",52.05886478,-1.316586709,63712,104000,7,2016
active,UK,UKENTH_TWU_TP000013,"BASINGSTOKE, WILDMOOR, BASINGST STW""",51.2918907,-1.02620271,119854,144000,7,2016
active,UK,UKENTH_TWU_TP000014,LONDON (Becton STW),51.5152403,0.095062176,2986005,3578977,7,2016
active,UK,UKENTH_TWU_TP000015,LONDON (Beddington STW),51.38115367,-0.140279479,373472,375643,7,2016
active,UK,UKENTH_TWU_TP000016,"BENSON, HENLEY ROAD, BENSON, OX STW""",51.60966644,-1.105923852,6591,8390,7,2016
active,UK,UKENTH_TWU_TP000017,BENTLEY STW,51.18524736,-0.866766877,2335,3302,7,2016
active,UK,UKENTH_TWU_TP000018,"BERKHAMSTED SEWAGE WORKS, BULLBEGGA STW""",51.75084533,-0.533963712,24101,24573,7,2016
active,UK,UKENTH_TWU_TP000019,"BICESTER, BICESTER, OXON STW""",51.88655459,-1.160886293,46594,49500,7,2016
active,UK,UKENTH_TWU_TP000020,"BISHOPS STORTFORD, BISHOP'S STO STW""",51.85396659,0.180461516,59048,76600,7,2016
active,UK,UKENTH_TWU_TP000021,RADLETT   STW,51.69678904,-0.356141059,94200,115000,7,2016
active,UK,UKENTH_TWU_TP000022,"BLOXHAM, BLOXHAM, OXON STW""",52.0180029,-1.361712689,4829,4861,7,2016
active,UK,UKENTH_TWU_TP000023,"BORDON, BORDON, HANTS STW""",51.11947952,-0.854088218,37139,41299,7,2016
active,UK,UKENTH_TWU_TP000024,"BOURTON-ON-THE-WATER, BOURTON-O STW""",51.87855329,-1.737756758,6315,6460,7,2016
active,UK,UKENTH_TWU_TP000025,"BRACKNELL, HAZELWOOD LANE, BINF STW""",51.43887346,-0.766379251,89052,91100,7,2016
active,UK,UKENTH_TWU_TP000026,"BROADWELL, BROADWELL, OXON STW""",51.9427099,-1.685448419,3786,4011,7,2016
active,UK,UKENTH_TWU_TP000027,"BUNTINGFORD, ASPENDEN LANE, BUN STW""",51.93938542,-0.01733527,5413,6750,7,2016
active,UK,UKENTH_TWU_TP000028,"BURFORD, OXON STW""",51.80849217,-1.629380495,1818,2370,7,2016
active,UK,UKENTH_TWU_TP000029,"BURGHFIELD, BURGHFIELD, BERKS STW""",51.41233855,-1.053698879,7051,7051,7,2016
active,UK,UKENTH_TWU_TP000030,BURSTOW STW,51.17855991,-0.134422182,9814,9814,7,2016
active,UK,UKENTH_TWU_TP000031,"BYFIELD, BYFIELD, NORTHANTS STW""",52.16918445,-1.233807255,5256,5256,7,2016
active,UK,UKENTH_TWU_TP000032,CADDINGTON STW,51.83998287,-0.438460958,5757,5757,7,2016
active,UK,UKENTH_TWU_TP000033,"CAMBERLEY, CAMBERLEY, SURREY STW""",51.32814636,-0.769954987,135550,146000,7,2016
active,UK,UKENTH_TWU_TP000034,"CARTERTON, CARTERTON, OXON STW""",51.74175797,-1.59589126,17176,17176,7,2016
active,UK,UKENTH_TWU_TP000035,"CASSINGTON, YARNTON ROAD, CASSI STW""",51.80583074,-1.331933991,14833,15500,7,2016
active,UK,UKENTH_TWU_TP000036,"CHALGROVE, CHALGROVE, OXON STW""",51.68422833,-1.062652664,3084,3084,7,2016
active,UK,UKENTH_TWU_TP000037,"CHARLBURY, CHARLBURY, OXON STW""",51.87027292,-1.488714295,2896,2896,7,2016
active,UK,UKENTH_TWU_TP000038,"CHERTSEY, LYNE LANE, CHERTSEY, STW""",51.40223506,-0.54197355,81635,89236,7,2016
active,UK,UKENTH_TWU_TP000039,"CHESHAM, BUCKS STW""",51.68589069,-0.582498871,37306,37306,7,2016
active,UK,UKENTH_TWU_TP000040,"CHIEVELEY, CHIEVELEY, BERKS STW""",51.46214745,-1.326309884,5308,5450,7,2016
active,UK,UKENTH_TWU_TP000041,"CHINNOR, CHINNOR, OXON STW""",51.72330437,-0.902592106,8114,8114,7,2016
active,UK,UKENTH_TWU_TP000042,"CHIPPING NORTON, WORCESTER ROAD STW""",51.93895802,-1.578122262,8595,8750,7,2016
active,UK,UKENTH_TWU_TP000043,CHOBHAM STW,51.34096425,-0.598188557,11752,11752,7,2016
active,UK,UKENTH_TWU_TP000045,"CHOLSEY, CHOLSEY, WALLINGFORD, STW""",51.58058046,-1.148491671,17636,17636,7,2016
active,UK,UKENTH_TWU_TP000046,"CHURCH HANBOROUGH, CHURCH HANBO STW""",51.81351275,-1.388829467,7513,7513,7,2016
active,UK,UKENTH_TWU_TP000047,"CIRENCESTER, CIRENCESTER, GLOS STW""",51.67123234,-1.952823791,28007,32099,7,2016
active,UK,UKENTH_TWU_TP000048,"COMPTON, COO STW""",51.5074103,-1.243513064,2577,3640,7,2016
active,UK,UKENTH_TWU_TP000049,"CRANLEIGH, CRANLEIGH, SURREY STW""",51.14443775,-0.51465531,13528,14349,7,2016
active,UK,UKENTH_TWU_TP000050,LONDON (Crawley STW),51.1465906,-0.160017123,138045,169024,7,2016
active,UK,UKENTH_TWU_TP000051,"CRICKLADE, CRICKLADE, WILTS STW""",51.64471003,-1.848363369,4467,4467,7,2016
active,UK,UKENTH_TWU_TP000052,LONDON (Crossness STW),51.50675072,0.146795464,1890355,1950000,7,2016
active,UK,UKENTH_TWU_TP000053,"CULHAM, CULHAM, CLIFTON HAMPDEN STW""",51.65572141,-1.222254926,4381,4381,7,2016
active,UK,UKENTH_TWU_TP000054,LONDON (Deepham STW),51.62101927,-0.041789201,901061,901061,7,2016
active,UK,UKENTH_TWU_TP000055,"DIDCOT, FOXHALL ROAD, DIDCOT, O STW""",51.61922435,-1.251189287,34026,38000,7,2016
active,UK,UKENTH_TWU_TP000056,DORCHESTER STW (OXON),51.63823265,-1.163308042,2084,25841,7,2016
active,UK,UKENTH_TWU_TP000057,"DORKING, PIXHAM LANE, DORKING, STW""",51.24155529,-0.315257218,26606,30250,7,2016
active,UK,UKENTH_TWU_TP000058,"DRAYTON, DRAYTON, OXON STW""",51.63662987,-1.303499562,6531,7814,7,2016
active,UK,UKENTH_TWU_TP000059,"EAST SHEFFORD, EAST SHEFFORD, B STW""",51.46501384,-1.438695144,5203,6090,7,2016
active,UK,UKENTH_TWU_TP000060,EAST HAMPSTEAD PARK STW,51.39036548,-0.795307756,7548,7634,7,2016
active,UK,UKENTH_TWU_TP000061,"ELSTEAD, ELSTEAD, SURREY STW""",51.19066681,-0.696342785,4609,4690,7,2016
active,UK,UKENTH_TWU_TP000062,"EPPING, FIDDLERS HAMLET, EPPING STW""",51.6826623,0.136199391,12249,13189,7,2016
active,UK,UKENTH_TWU_TP000063,"ESHER, FARM ROAD, ESHER, SURREY STW""",51.38172141,-0.370471177,115872,128252,7,2016
active,UK,UKENTH_TWU_TP000064,"FAIRFORD, FAIRFORD, GLOS STW""",51.70186763,-1.775532457,4195,4486,7,2016
active,UK,UKENTH_TWU_TP000065,"FARINGDON, OXON STW""",51.66614875,-1.597865055,7822,7822,7,2016
active,UK,UKENTH_TWU_TP000066,"FARNHAM, FARNHAM, SURREY STW""",51.22543861,-0.776990619,42869,42869,7,2016
active,UK,UKENTH_TWU_TP000067,"FINSTOCK, FINSTOCK, OXON STW""",51.84859905,-1.467183786,3662,3662,7,2016
active,UK,UKENTH_TWU_TP000068,"FLEET, FLEET, HANTS STW""",51.30106552,-0.848138951,45216,46635,7,2016
active,UK,UKENTH_TWU_TP000070,"GERRARDS CROSS, GERRARDS CROSS, STW""",51.5782469,-0.530431416,7687,8100,7,2016
active,UK,UKENTH_TWU_TP000071,"GODALMING, UNSTEAD, GODALMING, STW""",51.201886,-0.578652717,32798,32798,7,2016
active,UK,UKENTH_TWU_TP000072,"GORING, GORING, OXON STW""",51.54180582,-1.133353603,7311,7805,7,2016
active,UK,UKENTH_TWU_TP000073,"GUILDFORD, GUILDFORD, SURREY STW""",51.25476434,-0.564125679,86487,89810,7,2016
active,UK,UKENTH_TWU_TP000074,HADDENHAM STW ( AYLESBURY),51.76152536,-0.922821078,4644,5440,7,2016
active,UK,UKENTH_TWU_TP000075,"HARPENDEN, HARPENDEN, HERTS STW""",51.81918213,-0.331522835,37150,37150,7,2016
active,UK,UKENTH_TWU_TP000076,"HARTLEY WINTNEY, HARTLEY WINTNE STW""",51.31597292,-0.902292099,18253,22034,7,2016
active,UK,UKENTH_TWU_TP000077,HASLEMERE STW,51.08510283,-0.746428219,14102,14102,7,2016
active,UK,UKENTH_TWU_TP000078,"HATFIELD HEATH, HATFIELD HEATH, STW""",51.80391626,0.207346012,2673,2850,7,2016
active,UK,UKENTH_TWU_TP000079,HENLEY STW,51.55067702,-0.903865261,10410,15435,7,2016
active,UK,UKENTH_TWU_TP000080,Heyford STW,51.92495321,-1.284505754,2240,2240,7,2016
inactive,UK,UKENTH_TWU_TP000081,HIGH WYCOMBE STW,51.62181177,-0.72664094,99,171919,7,2016
active,UK,UKENTH_TWU_TP000082,"HIGHWORTH, PENTYLANDS LANE, HIG STW""",51.64176578,-1.715278945,8244,9210,7,2016
