"rcaID","rptMStateKey","rcaState","rcaCode","rcaName","rcaType","rcaSensitiveArea","rcaDateArt58","rcaParameterN","rcaParameterP","rcaParameterOther","rcaDateDesignation","rcaANitro","rcaAPhos","rcaB","rcaC","rcaCRelevantDirective","rcaMorphology","rcaHydrologie","rcaHydraulic","rcaAbsenceRisk","rcaDateArt54","rcaArt54Applied"
1156,"ES",106,"ESCM696","CALA COVES (MENORCA)",98,1311,,False,False,False,29/05/2003,False,True,False,False," ",False,False,False,False,,False
1157,"ES",106,"ESCM697","CALA EN PORTER (MENORCA)",98,1312,,False,False,False,29/05/2003,True,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1158,"ES",106,"ESCM698","CALA TREBALUGER (MENORCA)",98,1313,,False,False,False,29/05/2003,False,True,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1159,"ES",106,"ESCM699","CALA GALDANA",98,1314,,False,False,False,29/05/2003,True,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1160,"ES",106,"ESCM700","CALA MACARELLA (MENORCA)",98,1315,,False,False,False,29/05/2003,False,True,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1161,"ES",106,"ESCM701","CALA EN TURQUETA (MENORCA)",98,1316,,False,False,False,29/05/2003,False,True,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1162,"ES",106,"ESCM702","BAHIA DE SON SAURA (MENORCA)",98,1317,,False,False,False,29/05/2003,False,True,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1163,"ES",106,"ESCM703","CALA EN BOSCH (MENORCA)",98,1318,,False,False,False,29/05/2003,False,True,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1164,"ES",106,"ESCM704","CALA BLANCA (MENORCA)",98,1319,,False,False,False,29/05/2003,False,True,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1165,"ES",106,"ESCM705","PUERTO DE CIUTADELLA",98,1320,,False,False,False,29/05/2003,True,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1166,"ES",106,"ESCM706","BAHIA DE L'ARENAL D'EN CASTELL - SON SAURA (MENORC",98,1336,,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1167,"ES",106,"ESCM707","BAHIA DE BINISSAFULLER (MENORCA)",98,1337,,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1168,"ES",106,"ESCM708","CALA MORELL (MENORCA)",98,1338,,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1169,"ES",106,"ESCM709","CALA ALGAIARENYS (MENORCA)",98,1339,,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1170,"ES",106,"ESCM710","CALA TIRANT (MENORCA)",98,1340,,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1171,"ES",106,"ESCM711","BAHIA DE ALCUDIA (1)",98,1341,,False,False,False,29/05/2003,True,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1172,"ES",106,"ESCM712","CALA MURTA (MALLORCA)",98,1342,,False,False,False,29/05/2003,False,True,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1173,"ES",106,"ESCM713","CALA ANGUILA - CALA MENDIA (MALLORCA)",98,1343,,False,False,False,29/05/2003,False,True,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1174,"ES",106,"ESCM714","CALA VARQUES (MALLORCA)",98,1344,,False,False,False,29/05/2003,False,True,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1175,"ES",106,"ESCM715","CALA MAGRANER - CALA VIRGILI (MALLORCA)",98,1345,,False,False,False,29/05/2003,False,True,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1176,"ES",106,"ESCM716","PORTO COLOM",98,1346,,False,False,False,29/05/2003,False,True,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1177,"ES",106,"ESCM717","CALA MITJANA (MALLORCA)",98,1347,,False,False,False,29/05/2003,False,True,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1178,"ES",106,"ESCM718","PORTOPRETO (MALLORCA)",98,1348,,False,False,False,29/05/2003,False,True,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1179,"ES",106,"ESCM719","BAHIA DE CALA MONDRAGO (MALLORCA)",98,1349,,False,False,False,29/05/2003,False,True,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1180,"ES",106,"ESCM720","CALA FIGUERA (MALLORCA)",98,1350,,False,False,False,29/05/2003,False,True,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1181,"ES",106,"ESCM721","CALA PI - CALA BELTRAN (MALLORCA)",98,1351,,False,False,False,29/05/2003,False,True,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1182,"ES",106,"ESCM722","BAHIA DE PEGUERA Y STA. PON�A (MALLORCA)",98,1352,,False,False,False,29/05/2003,False,True,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1183,"ES",106,"ESCM723","PUERTO DE ANDRATX (MALLORCA)",98,1353,,False,False,False,29/05/2003,False,True,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1184,"ES",106,"ESCM724","PUERTO DE SOLLER (MALLORCA)",98,1354,,False,False,False,29/05/2003,True,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1185,"ES",106,"ESCM725","CALA SANT VICEN�",98,1355,,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1186,"ES",106,"ESCM726","CALA RAJADA",98,1356,,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1187,"ES",106,"ESCM727","SA FONT DE SA CALA (MALLORCA)",98,1357,,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1188,"ES",106,"ESCM728","BAHIA DE CANYAMEL (MALLORCA)",98,1358,,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1189,"ES",106,"ESCM729","BAHIA DE SA COMA - S'ILLOT (MALLORCA)",98,1359,,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1190,"ES",106,"ESCM730","CALA MORLANDA (MALLORCA)",98,1360,,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1191,"ES",106,"ESCM731","CALA SANTNYI - CALA LLOMBARDS (MALLORCA)",98,1361,,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1192,"ES",106,"ESCM732","BAHIA DE LA PLATJA DES CARAGOLI (MALLORCA)",98,1362,,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1193,"ES",106,"ESCM733","CALA EN TUGORES (MALLORCA)",98,1363,,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1194,"ES",106,"ESCM734","PUERTO DE SANT JORDI - ES DOLC - ES CARBO (MALLORC",98,1364,,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1195,"ES",106,"ESCM735","BAHIA DE PALMA",98,1365,,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1196,"ES",106,"ESCM736","CALA DE SES PENYES ROTGES (MALLORCA)",98,1366,,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1197,"ES",106,"ESCM737","BAHIA DE CAMP DE MAR (MALLORCA)",98,1367,,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1198,"ES",106,"ESCM738","BAHIA DE SANT ELM",98,1368,,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1199,"ES",106,"ESCM739","CALA DE DEIA (MALLORCA)",98,1369,,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1200,"ES",106,"ESCM740","CALA TUENT (MALLORCA)",98,1370,,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1201,"ES",105,"ESCM741","CALA MESQUIDA (MALLORCA)",98,1371,,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1202,"ES",106,"ESCM742","ES PORT (CABRERA)",98,1372,,False,False,False,29/05/2003,False,True,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1203,"ES",106,"ESCM743","S'OLLA (CABRERA)",98,1373,,False,False,False,29/05/2003,False,True,False,False," ",False,False,False,False,,False
1204,"ES",106,"ESCM744","BAHIA DEL PORT DE LA SABINA (FORMENTERA)",98,1374,,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1205,"ES",106,"ESCM745","CALA MILLOR",98,1375,,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1206,"ES",106,"ESCM746","SA CALOBRA (MALLORCA)",98,1376,,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1207,"ES",106,"ESCM747","BAHIA DE POLLEN�A",98,1377,,False,False,False,29/05/2003,False,True,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1208,"ES",106,"ESCM748","BAHIA DE EIVISSA",98,1378,,False,False,False,29/05/2003,False,True,False,False," ",False,False,False,False,,False
1209,"ES",106,"ESCM749","CALA SALADA (IBIZA)",98,1379,,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1210,"ES",106,"ESCM750","CALA NOVA (IBIZA)",98,1380,,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1211,"ES",106,"ESCM751","BAHIA DE SANTA EULALIA DES RIU (IBIZA)",98,1381,,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1212,"ES",106,"ESCM752","CALA AGULLA (MALLORCA)",98,1382,,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1213,"ES",106,"ESCM753","PUERTO DE MANACOR (MALLORCA)",98,1383,,False,False,False,29/05/2003,False,True,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1214,"ES",106,"ESCM986","CATCHMENT OF EL FANGAR",98,1394,,False,False,False,12/06/2006,True,True,False,False," ",False,False,False,False,,False
1215,"ES",106,"ESCM988","CATCHMENT OF EL GAIA- EMBALSE DE CATLLAR",98,1669,,False,False,False,12/06/2006,True,True,False,False," ",False,False,False,False,,False
1216,"ES",106,"ESCM991","CALA SANTA MARIA (CABRERA)",98,1395,,False,False,False,29/05/2003,False,True,False,False," ",False,False,False,False,,False
1217,"ES",105,"ESCM992","SON BOU",98,1396,,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE",False,False,False,False,,False
1218,"ES",105,"ESCM993","ALBUFERA DE MONTGOFRE (MENORCA)",98,1397,,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE",False,False,False,False,,False
1219,"ES",105,"ESCM994","ALGAIARENS (MENORCA)",98,1398,,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE",False,False,False,False,,False
1220,"ES",106,"ESCM996","BAHIA DE ALCUDIA (2)",98,1399,,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1221,"ES",106,"ESCM999","CATCHMENT OF RIUDECANYES. EMBALSE DE RIUDECANYES",98,1670,,False,False,False,12/06/2006,True,True,False,False," ",False,False,False,False,,False
1222,"ES",106,"ES-NA-2008","Area Normal de Espa�a",98,,,False,False,False,,False,False,False,False," ",False,False,False,False,,False
1223,"ES",105,"ESLS0001","LITORAL MENOS SENSIBLE DE CANTABRIA",99,,,False,False,False,31/07/2001,False,False,False,False,"",False,False,False,False,,False
1224,"ES",106,"ESCA437","PARAJE NATURAL DE LAS MARISMAS DEL ODIEL",101,,,False,False,False,25/10/2005,False,True,False,False," ",False,False,False,False,,False
1225,"ES",106,"ESCA438","DELTA DEL EBRO",101,,,False,False,False,10/07/2006,False,True,False,False," ",False,False,False,False,,False
1226,"ES",106,"ESCA439","PARQUE NATURAL BAHIA DE CADIZ",101,,,False,False,False,25/10/2005,False,True,False,False," ",False,False,False,False,,False
1227,"ES",106,"ESCA440","DESEMBOCADURA DEL RIO TINTO",101,,,False,False,False,25/10/2005,False,True,False,False," ",False,False,False,False,,False
1228,"ES",106,"ESCA441","PARQUE NATURAL DE OYAMBRE",101,,,False,False,False,31/07/2001,False,False,False,True,"76/160/CEE",False,False,False,False,,False
1229,"ES",105,"ESCA444","S'ALBUFERETA (MALLORCA)",101,,,False,False,False,29/05/2003,False,True,False,False," ",False,False,False,False,,False
1230,"ES",105,"ESCA445","S'ALBUFERA (MALLORCA)",101,,,False,False,False,29/05/2003,False,True,False,False," ",False,False,False,False,,False
1231,"ES",106,"ESCA447","ESTANYS DE SA COLONIA DE SANT JORDI (MALLORCA)",101,,,False,False,False,29/05/2003,False,True,False,False," ",False,False,False,False,,False
1232,"ES",106,"ESCA448","SES SALINES (FORMENTERA)",101,,,False,False,False,29/05/2003,False,True,False,False," ",False,False,False,False,,False
1233,"ES",106,"ESCA449","ALBUFERA D'ES GRAU",101,,,False,False,False,29/05/2003,False,True,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1234,"ES",106,"ESCA450","SES FEIXES (IBIZA)",101,,,False,False,False,29/05/2003,False,True,False,False," ",False,False,False,False,,False
1235,"ES",105,"ESCA452","LA GOLA (MALLORCA)",101,,,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1236,"ES",105,"ESCA453","S'ALBUFERA DE POLLENCA (MALLORCA)",101,,,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1237,"ES",105,"ESCA454","SON BAULO (MALLORCA)",101,,,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1238,"ES",105,"ESCA455","SON REIAL (MALLORCA)",101,,,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1239,"ES",105,"ESCA456","NA BORGES (MALLORCA)",101,,,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1240,"ES",105,"ESCA458","S'ILLOT (MALLORCA)",101,,,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1241,"ES",105,"ESCA460","FONT D'EN ALIS (MALLORCA)",101,,,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1242,"ES",105,"ESCA461","S'AMARADOR (MALLORCA)",101,,,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1243,"ES",105,"ESCA462","BINIMELA (MENORCA)",101,,,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1244,"ES",105,"ESCA463","MORELLA (MENORCA)",101,,,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1245,"ES",105,"ESCA464","MACARELLA (MENORCA)",101,,,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1246,"ES",105,"ESCA465","SON SAURA DEL SUD (MENORCA)",101,,,False,False,False,29/05/2003,False,False,False,True,"76/160/CEE PARAMETROS MICROBIOLOGICOS Y FISICO-QUIMICOS",False,False,False,False,,False
1247,"ES",106,"ESCA620","FRENTE LITORAL DEL P N DEL PRAT DE CABANES - TORRE",101,,,False,False,False,05/09/2002,False,True,False,True,"76/160/CEE",False,False,False,False,,False
1248,"ES",106,"ESCA621","BAHIA DE BENICASSIM - CASTELLON DE LA PLANA",101,,,False,False,False,05/09/2002,False,True,False,True,"76/160/CEE",False,False,False,False,,False
1249,"ES",106,"ESCA622","FRENTE LITORAL DEL PARQUE NATURAL DE L'ALBUFERA",101,,,False,False,False,05/09/2002,False,True,False,True,"76/160/CEE",False,False,False,False,,False
1250,"ES",106,"ESCA623","FRENTE LITORAL DEL PARQUE NATURAL DE MONTGO",101,,,False,False,False,05/09/2002,False,True,False,True,"76/160/CEE",False,False,False,False,,False
1251,"ES",106,"ESCA624","FRENTE LITORAL DEL PN DEL PENYAL D'IFAC",101,,,False,False,False,05/09/2002,False,True,False,True,"76/160/CEE",False,False,False,False,,False
1252,"ES",106,"ESCA625","FRENTE LITORAL DEL PN DE LAS SALINAS DE SANTA POLA",101,,,False,False,False,05/09/2002,False,True,False,True,"76/160/CEE",False,False,False,False,,False
1253,"ES",106,"ESCA626","RIA DE PONTEVEDRA",101,,,False,False,False,30/05/2001,False,False,False,True,"76/160/CEE",False,False,False,False,,False
1254,"ES",106,"ESCA627","MAR MENOR",101,,,False,False,False,23/06/2001,False,True,False,False," ",False,False,False,False,,False
1255,"ES",106,"ESCA628","LIC MAR DE LAS CALMAS (EL HIERRO)",101,,,False,False,False,04/02/2004,False,False,False,True," ",False,False,False,False,,False
1256,"ES",106,"ESCA629","LIC FRANJA MARINA VALLE GRAN REY (LA GOMERA)",101,,,False,False,False,04/02/2004,False,False,False,True," ",False,False,False,False,,False
1257,"ES",106,"ESCA630","LIC CHARCO DEL CONDE (LA GOMERA)",101,,,False,False,False,04/02/2004,False,False,False,True," ",False,False,False,False,,False
1258,"ES",106,"ESCA631","LIC CHARCO DEL CIENO (LA GOMERA)",101,,,False,False,False,04/02/2004,False,False,False,True," ",False,False,False,False,,False
