"aggID","aggState","repID","aggCode","aggName","aggInhabitantsConnectedIAS","aggInhabitantsWithoutTreatment","aggRemarks"
15980,106,498,"ROAG_1945","ZLATNA",0,2786,"NULL"
15981,106,498,"ROAG_83339","Miercurea Ciuc ",0,4542,"NULL"
15982,106,498,"ROAG_83339_01","Ciba",0,473,"NULL"
15983,105,498,"ROAG_84111","Carta, Danesti ",0,0,"NULL"
15984,106,498,"ROAG_83473","Balan",0,1345,"NULL"
15985,106,498,"ROAG_83758","Vlahita",0,3459,"NULL"
15986,106,498,"ROAG_83758_01","Baile Homorod",0,73,"NULL"
15987,106,498,"ROAG_83758_02","Minele Lueta",0,163,"NULL"
15988,106,498,"ROAG_85635","Siculeni- Ciceu",0,7371,"NULL"
15989,106,498,"ROAG_85635_01","Ciaracio ",0,135,"NULL"
15990,106,498,"ROAG_85779","Sandominic ",0,13674,"NULL"
15991,106,498,"ROAG_84255","Madaras",0,2200,"NULL"
15992,106,498,"ROAG_85699","Sancraieni",0,2526,"NULL"
15993,106,498,"ROAG_85699_01","Santimbru",0,2063,"NULL"
15994,106,498,"ROAG_83990","Ciucsangiorgiu",0,3583,"NULL"
15995,106,498,"ROAG_83990_01","Armaseni",0,642,"NULL"
15996,106,498,"ROAG_83990_02","Potiond",0,232,"NULL"
15997,106,498,"ROAG_83990_03","Ciobanis",0,5,"NULL"
15998,106,498,"ROAG_83990_04","Cotormani",0,58,"NULL"
15999,106,498,"ROAG_83990_05","Eghersec",0,316,"NULL"
16000,106,498,"ROAG_83990_06","Ghiurche",0,3,"NULL"
16001,106,498,"ROAG_85797","Sanmartin",0,2110,"NULL"
16002,106,498,"ROAG_85797_01","Valea Uzului ",0,3,"NULL"
16003,106,498,"ROAG_85797_02","Cozmeni",0,1490,"NULL"
16004,106,498,"ROAG_84638","Lueta",0,3395,"NULL"
16005,106,498,"ROAG_84638_01","Baile Chirui ",0,44,"NULL"
16006,106,498,"ROAG_84424","Frumoasa",0,1385,"NULL"
16007,106,498,"ROAG_85859","Sansimion",0,2438,"NULL"
16008,106,498,"ROAG_85859_01","Cetatuia ",0,1044,"NULL"
16009,106,498,"ROAG_84932","Martinis",0,570,"NULL"
16010,106,498,"ROAG_84932_01","Sanpaul ",0,478,"NULL"
16011,106,498,"ROAG_84932_02","Oraseni ",0,240,"NULL"
16012,106,498,"ROAG_84932_03","Petreni ",0,190,"NULL"
16013,106,498,"ROAG_84932_04","Rares ",0,136,"NULL"
16014,106,498,"ROAG_84932_05","Aldea",0,375,"NULL"
16015,106,498,"ROAG_84932_06","Badeni ",0,198,"NULL"
16016,106,498,"ROAG_84932_07","Calugareni ",0,53,"NULL"
16017,106,498,"ROAG_84932_08","Comanesti",0,223,"NULL"
16018,106,498,"ROAG_84932_09","Ghipes",0,138,"NULL"
16019,106,498,"ROAG_84932_10","Locodeni",0,91,"NULL"
16020,106,498,"ROAG_85298","Plaiesii ",0,1393,"NULL"
16021,106,498,"ROAG_85298_01","Casinu Nou",0,789,"NULL"
16022,106,498,"ROAG_85298_02","Iacobeni",0,388,"NULL"
16023,106,498,"ROAG_85083","Mihaileni ",0,2060,"NULL"
16024,106,498,"ROAG_83437","Baile Tusnad",0,391,"NULL"
16025,106,498,"ROAG_83437_01","Carpitus ",0,12,"NULL"
16026,106,498,"ROAG_86197","Tusnad",0,867,"NULL"
16027,106,498,"ROAG_86197_01","Tusnadu Nou",0,1075,"NULL"
16028,106,498,"ROAG_86197_02","Vrabia",0,205,"NULL"
16029,106,498,"ROAG_83972","Capalnita",0,1960,"NULL"
16030,106,498,"ROAG_85252","Ocland",0,461,"NULL"
16031,106,498,"ROAG_85252_01","Craciunel Ocland",0,468,"NULL"
16032,106,498,"ROAG_85252_02","Satu Nou Ocland",0,293,"NULL"
16033,106,498,"ROAG_85065","Meresti",0,1339,"NULL"
16034,106,498,"ROAG_63401","Sf.Gheorghe",0,7105,"NULL"
16035,106,498,"ROAG_63401_01","Chilieni ",0,818,"NULL"
16036,106,498,"ROAG_63401_02","Coseni",0,537,"NULL"
16037,106,498,"ROAG_63759","Tg.Secuiesc",0,2202,"NULL"
16038,106,498,"ROAG_63759_01","Lunga ",0,1551,"NULL"
16039,106,498,"ROAG_63535","Covasna",0,3184,"NULL"
16040,106,498,"ROAG_63535_01","Chiurus",0,466,"NULL"
16041,106,498,"ROAG_63535_02","Brates",0,582,"NULL"
16042,106,498,"ROAG_63535_03","Telechia",0,615,"NULL"
16043,106,498,"ROAG_63535_04","Pachia",0,334,"NULL"
16044,106,498,"ROAG_63456","Baraolt",0,2264,"NULL"
16045,106,498,"ROAG_63456_01","Biborteni ",0,672,"NULL"
16046,106,498,"ROAG_63456_02","Capeni ",0,1000,"NULL"
16047,106,498,"ROAG_63456_03","Miclosoara",0,442,"NULL"
16048,106,498,"ROAG_63456_04","Racosul de Sus ",0,878,"NULL"
16049,106,498,"ROAG_64407","Haghig",0,1793,"NULL"
16050,106,498,"ROAG_64407_01","Iaras",0,522,"NULL"
16051,106,498,"ROAG_64407_02","Araci ",0,2196,"NULL"
16052,106,498,"ROAG_64407_03","Ariusd",0,529,"NULL"
16053,106,498,"ROAG_64407_04","Valcele ",0,1347,"NULL"
16054,106,498,"ROAG_64407_05","Hetea ",0,403,"NULL"
16055,106,498,"ROAG_65020","Zagon",0,4007,"NULL"
16056,106,498,"ROAG_65020_01","Papauti ",0,1275,"NULL"
16057,106,498,"ROAG_65057","Zabala",0,3324,"NULL"
16058,106,498,"ROAG_65057_01","Peteni ",0,149,"NULL"
16059,106,498,"ROAG_65057_02","Surcea ",0,605,"NULL"
16060,106,498,"ROAG_65057_03","Tamasfalau ",0,519,"NULL"
16061,106,498,"ROAG_64648","Ozun ",0,1496,"NULL"
16062,106,498,"ROAG_64648_01","Lisnau  ",0,475,"NULL"
16063,106,498,"ROAG_64648_02","Magherus ",0,114,"NULL"
16064,106,498,"ROAG_64648_03","Bicfalau",0,362,"NULL"
16065,106,498,"ROAG_64648_04","Lisnau Vale ",0,72,"NULL"
16066,106,498,"ROAG_64648_05","Lunga Ozunului",0,145,"NULL"
16067,106,498,"ROAG_64648_06","Santionlunca",0,768,"NULL"
16068,106,498,"ROAG_64050","Bradut",0,864,"NULL"
16069,106,498,"ROAG_64050_01","Doboseni ",0,2001,"NULL"
16070,106,498,"ROAG_64050_02","Filia ",0,1142,"NULL"
16071,106,498,"ROAG_64050_03","Talisoara",0,721,"NULL"
16072,106,498,"ROAG_64835","Sanzieni",0,2730,"NULL"
16073,106,498,"ROAG_64835_01","Valea Seaca ",0,628,"NULL"
16074,106,498,"ROAG_64835_02","Pietriceni ",0,962,"NULL"
16075,106,498,"ROAG_64835_03","Casinu Mic",0,262,"NULL"
16076,106,498,"ROAG_63811","Batanii ",0,1978,"NULL"
16077,106,498,"ROAG_63811_01","Batanii Mici ",0,499,"NULL"
16078,106,498,"ROAG_63811_02","Herculian, Herculan",0,1229,"NULL"
16079,106,498,"ROAG_63811_03","Aita Seaca",0,697,"NULL"
16080,106,498,"ROAG_64327","Ghelnita ",0,4600,"NULL"
16081,106,498,"ROAG_64327_01","Harale",0,215,"NULL"
16082,106,498,"ROAG_63946","Borosneu Mare ",0,1547,"NULL"
16083,106,498,"ROAG_63946_01","Borosneu Mic ",0,452,"NULL"
16084,106,498,"ROAG_63946_02","Let ",0,626,"NULL"
16085,106,498,"ROAG_63946_03","Dobolii de Sus",0,229,"NULL"
16086,106,498,"ROAG_63946_04","Tufalau",0,222,"NULL"
16087,106,498,"ROAG_63946_05","Valea Mica",0,21,"NULL"
16088,106,498,"ROAG_63786","Aita Mare ",0,940,"NULL"
16089,106,498,"ROAG_63786_01","Aita Medie ",0,775,"NULL"
16090,106,498,"ROAG_63786_02","Belin, Belin Vale",0,2859,"NULL"
16091,106,498,"ROAG_64880","Turia",0,3677,"NULL"
16092,106,498,"ROAG_64880_01","Alungeni",0,350,"NULL"
16093,106,498,"ROAG_64201","Cernat ",0,3295,"NULL"
16094,106,498,"ROAG_64201_01","Albis ",0,404,"NULL"
16095,106,498,"ROAG_64201_02","Icafalau",0,279,"NULL"
16096,106,498,"ROAG_64149","Catalina ",0,1372,"NULL"
16097,106,498,"ROAG_64149_01","Martineni ",0,607,"NULL"
16098,106,498,"ROAG_64149_02","Hatuica",0,457,"NULL"
16099,106,498,"ROAG_64149_03","Marcusa",0,637,"NULL"
16100,106,498,"ROAG_64149_04","Imeni",0,305,"NULL"
16101,106,498,"ROAG_63759_02","Estelnic",0,895,"NULL"
16102,106,498,"ROAG_64755_01","Valea Scurta",0,284,"NULL"
16103,106,498,"ROAG_64470","Lemnia",0,1936,"NULL"
16104,106,498,"ROAG_64103","Bretcu",0,1875,"NULL"
16105,106,498,"ROAG_64103_01","Oituz ",0,313,"NULL"
16106,106,498,"ROAG_64103_02","Martanus",0,637,"NULL"
16107,106,498,"ROAG_64611","Ojdula",0,3247,"NULL"
16108,106,498,"ROAG_64611_01","Hilib",0,272,"NULL"
16109,106,498,"ROAG_65002","Varghis ",0,1647,"NULL"
16110,106,498,"ROAG_64915","Valea Crisului ",0,1790,"NULL"
16111,106,498,"ROAG_64915_01","Calnic ",0,517,"NULL"
16112,106,498,"ROAG_64728","Poian",0,1301,"NULL"
16113,106,498,"ROAG_64728_01","Belani",0,467,"NULL"
16114,106,498,"ROAG_64354","Ghidfalau ",0,1048,"NULL"
16115,106,498,"ROAG_64354_01","Fotos ",0,368,"NULL"
16116,106,498,"ROAG_64354_02","Anghelus ",0,683,"NULL"
16117,106,498,"ROAG_64354_03","Zoltan ",0,445,"NULL"
16118,106,498,"ROAG_63900","Bodoc",0,1038,"NULL"
16119,106,498,"ROAG_63900_01","Olteni",0,755,"NULL"
16120,106,498,"ROAG_63900_02","Zalan",0,645,"NULL"
16121,106,498,"ROAG_64274","Dobarlau ",0,1047,"NULL"
16122,106,498,"ROAG_64274_01","Valea Dobarlaului",0,308,"NULL"
16123,106,498,"ROAG_64274_02","Lunca Marcusului ",0,358,"NULL"
16124,106,498,"ROAG_64274_03","Marcus ",0,422,"NULL"
16125,106,498,"ROAG_64434","Ilieni ",0,1076,"NULL"
16126,106,498,"ROAG_64434_01","Sancraiu ",0,374,"NULL"
16127,106,498,"ROAG_64434_02","Dobolii de Sus ",0,564,"NULL"
16128,106,498,"ROAG_64577","Moacsa",0,885,"NULL"
16129,106,498,"ROAG_64577_01","Padureni",0,316,"NULL"
16130,106,498,"ROAG_64577_02","Dalnic ",0,956,"NULL"
16131,106,498,"ROAG_64782","Reci ",0,1443,"NULL"
16132,106,498,"ROAG_64782_01","Saciova ",0,133,"NULL"
16133,106,498,"ROAG_64782_02","Aninoasa",0,443,"NULL"
16134,106,498,"ROAG_64782_03","Bita",0,285,"NULL"
16135,106,498,"ROAG_64513","Micfalau, Malnas",0,2753,"NULL"
16136,106,498,"ROAG_64513_01","Valea Zalanului",0,139,"NULL"
16137,106,498,"ROAG_64247","Chichis",0,1019,"NULL"
16138,106,498,"ROAG_64247_01","Bacel",0,518,"NULL"
16139,106,498,"ROAG_64924","Arcus",0,1519,"NULL"
16140,106,498,"ROAG_64522","Bixad",0,1799,"NULL"
16141,106,498,"ROAG_40205","Brasov (Brasov, Poiana Brasov, Sacele, Tohanu Nou)",0,29910,"NULL"
16142,106,498,"ROAG_40287","Fagaras",0,4592,"NULL"
16143,105,498,"ROAG_40447","Sacele",0,0,"NULL"
16144,106,498,"ROAG_40250","Codlea",0,2218,"NULL"
16145,106,498,"ROAG_40508","Zarnesti",0,11576,"NULL"
16146,106,498,"ROAG_40376","Rasnov",0,1502,"NULL"
16147,106,498,"ROAG_40474","Victoria",0,0,"NULL"
16148,106,498,"ROAG_40312","Predeal (Predeal, Paraul Rece, Timisu de Sus, Timisu de Jos)",0,1296,"NULL"
16149,106,498,"ROAG_40223","Ghimbav",0,658,"NULL"
16150,106,498,"ROAG_41676","Prejmer (Prejmer, Lunca Calnicului, Stupinii Prejmerului)",0,8133,"NULL"
16151,105,498,"ROAG_40642","Bran (Pestera, Bran, Predelut, Simon, Sohodol)",0,0,"NULL"
16152,106,498,"ROAG_40401","Rupea (Rupea, Fiser)",0,1106,"NULL"
16153,106,498,"ROAG_41480","Moieciu-Bran (Bran (Pestera, Bran, Predelut, Simon, Sohodol), Sirnea, Moieciu de Jos, Magura, Moieciu de Sus)",0,9726,"NULL"
16154,106,498,"ROAG_40964","Feldioara (Feldioara, Colonia reconstructia, Rotbav)",0,5231,"NULL"
16155,106,498,"ROAG_42067","Teliu",0,4198,"NULL"
16156,106,498,"ROAG_41097","Harman (Harman, Podu Olt)",0,1459,"NULL"
16157,106,498,"ROAG_41934","Sanpetru",0,1157,"NULL"
16158,106,498,"ROAG_40697","Budila",0,4197,"NULL"
16159,106,498,"ROAG_40615","Bod (Bod, Colonia Bod)",0,2037,"NULL"
16160,106,498,"ROAG_41630","Poiana Marului (Poiana Marului, Paltin, Sinca Noua)",0,3630,"NULL"
16161,106,498,"ROAG_40937","Dumbravita (Dumbravita, Vladeni)",0,4624,"NULL"
16162,106,498,"ROAG_42405","Vulcan (Vulcan, Colonia 1 Mai, Holbav)",0,5876,"NULL"
16163,106,498,"ROAG_41391","Maierus (Maierus, Arini)",0,2920,"NULL"
16164,106,498,"ROAG_42012","Tarlungeni (Tarlungeni, Purcareni, Carpinis, Zizin)",0,8320,"NULL"
16165,106,498,"ROAG_41863","Sinca (Sinca Veche, Bucium, Valcea,  Ohaba, Persani, Sercaita)",0,3401,"NULL"
16166,105,498,"ROAG_41685","Lunca Calnicului",0,0,"NULL"
16167,106,498,"ROAG_41042","Halchiu (Halchiu, Satu Nou, Crizbav, Cutus)",0,4917,"NULL"
16168,106,498,"ROAG_42245","Vistea (Vistea de Jos, Dragus, Oltet, Rucar, Vistea de Sus, Vistisoara)",0,3188,"NULL"
16169,106,498,"ROAG_40535","Apata",0,3169,"NULL"
16170,106,498,"ROAG_41827","Sercaia (Sercaia, Halmeag, Vad)",0,2822,"NULL"
16171,106,498,"ROAG_41710","Racos (Racos, Mateias)",0,3336,"NULL"
16172,105,498,"ROAG_42352","Sambata (Sambata de Jos, Sambata de Sus, Voivodeni)",0,0,"NULL"
16173,106,498,"ROAG_40866","Comana (Comana de Jos, Comana de Sus, Crihalma, Ticusu Nou)",0,2721,"NULL"
16174,106,498,"ROAG_40777","Cata (Cata, Drauseni, Ionesti, Beia, Palos)",0,2463,"NULL"
16175,106,498,"ROAG_41293","Jibert (Jibert, Dacia, Granari, Lovnic, Valeni)",0,2250,"NULL"
16176,105,498,"ROAG_42049","Zizin",0,0,"NULL"
16177,106,498,"ROAG_41186","Hoghiz (Hoghiz, Cuciulata, Fantana, Lupsa, Dopca, Bogata Olteana)",0,4157,"NULL"
16178,106,498,"ROAG_42110","Ucea (Ucea de Jos, Corbi, Feldioara, Ucea de Sus)",0,2195,"NULL"
16179,105,498,"ROAG_41747","Recea, Toderita, Berivoi",0,0,"NULL"
16180,106,498,"ROAG_41550","Ormenis (Ormenis, Augustin)",0,3836,"NULL"
16181,106,498,"ROAG_41587","Parau (Parau, Grid, Venetia de Jos, venetia de Sus)",0,1874,"NULL"
16182,106,498,"ROAG_41952","Soars (Soars, Barcut, Felmer, Rodbav, Selistat)",0,1755,"NULL"
16183,105,498,"ROAG_42030","Purcareni, Carpenis",0,0,"NULL"
16184,105,498,"ROAG_40517","Tohanu Nou",0,0,"NULL"
16185,106,498,"ROAG_42165","Ungra (Ungra, Daisoara)",0,1949,"NULL"
16186,106,498,"ROAG_42316","Voila (Voila, Sambata de Jos, Sambata de Sus, Statiunea Climaterica Sambata, Voivodeni, Ludisor, Dridif, Cincsor)",0,4241,"NULL"
16187,105,498,"ROAG_41890","Persani, Bucium, Ohaba",0,0,"NULL"
16188,106,498,"ROAG_41257","Homorod (Homorod, Jimbor, Mercheasa)",0,2209,"NULL"
16189,105,498,"ROAG_41765","Dejani, Gura Vaii, Iasi, Sasciori",0,0,"NULL"
16190,106,498,"ROAG_40839","Cincu (Cincu, Toarcia)",0,1587,"NULL"
16191,106,498,"ROAG_41355","Lisa (Lisa, Breaza, Pojorta)",0,1744,"NULL"
16192,106,498,"ROAG_41006","Fundata, Fundatica, Sirnea",0,852,"NULL"
16193,106,498,"ROAG_42076","Ticusu",0,908,"NULL"
16194,106,498,"ROAG_143469","Sibiu, Selimbar ",0,4622,"NULL"
16195,105,498,"ROAG_143566","Selimbar  ",0,0,"NULL"
16196,106,498,"ROAG_143566_01","Bungard",0,568,"NULL"
16197,106,498,"ROAG_143566_02","Mohu",0,697,"NULL"
16198,106,498,"ROAG_143566_03","Vestem ",0,1583,"NULL"
16199,106,498,"ROAG_143744","Cisnadie",0,692,"NULL"
16200,106,498,"ROAG_143744_01","Cisnadioara ",0,444,"NULL"
16201,106,498,"ROAG_144063","Avrig , Marsa",0,1661,"NULL"
16202,106,498,"ROAG_144063_01","Glamboaca",0,222,"NULL"
16203,106,498,"ROAG_144063_02","Sacadate",0,582,"NULL"
16204,106,498,"ROAG_144063_03","Bradu",0,938,"NULL"
16205,106,498,"ROAG_144063_04","Marsa",0,2436,"NULL"
16206,106,498,"ROAG_145836","Talmaciu",0,3833,"NULL"
16207,106,498,"ROAG_145836_01","Colonia Talmaciu ",0,226,"NULL"
16208,106,498,"ROAG_145836_02","Talmacel",0,1203,"NULL"
16209,106,498,"ROAG_145845","Boita",0,365,"NULL"
16210,106,498,"ROAG_145845_01","Lazaret",0,146,"NULL"
16211,106,498,"ROAG_145845_02","Lotrioara",0,3,"NULL"
16212,106,498,"ROAG_145845_03","Paltin",0,4,"NULL"
16213,106,498,"ROAG_143691","Agnita",0,349,"NULL"
16214,106,498,"ROAG_145505","Saliste, Tilisca, Gales Vale",0,1874,"NULL"
16215,106,498,"ROAG_145505_01","Vale",0,338,"NULL"
16216,106,498,"ROAG_145505_02","Aciliu",0,223,"NULL"
16217,106,498,"ROAG_145505_03","Amnas",0,377,"NULL"
16218,106,498,"ROAG_145505_04","Sibiel ",0,363,"NULL"
16219,106,498,"ROAG_145505_05","Fantanele",0,205,"NULL"
16220,106,498,"ROAG_145505_06","Mag",0,472,"NULL"
16221,106,498,"ROAG_145505_07","Sacel",0,500,"NULL"
16222,106,498,"ROAG_145505_08","Tilisca ",0,1135,"NULL"
16223,106,498,"ROAG_145505_09","Rod ",0,439,"NULL"
16224,106,498,"ROAG_143496","Cristian ",0,733,"NULL"
16225,106,498,"ROAG_144606","Gura Raului ",0,1231,"NULL"
16226,106,498,"ROAG_143539","Rasinari ",0,5086,"NULL"
16227,106,498,"ROAG_145417","Rosia ",0,1468,"NULL"
16228,106,498,"ROAG_145417_01","Casolt ",0,719,"NULL"
16229,106,498,"ROAG_145417_02","Cornatel",0,446,"NULL"
16230,106,498,"ROAG_145417_03","Daia",0,955,"NULL"
16231,106,498,"ROAG_145417_04","Nou ",0,1606,"NULL"
16232,106,498,"ROAG_145417_05","Nucet",0,47,"NULL"
16233,106,498,"ROAG_143511","Poplaca",0,1802,"NULL"
16234,106,498,"ROAG_145211","Orlat ",0,641,"NULL"
16235,106,498,"ROAG_145774","Sura Mare ",0,595,"NULL"
16236,106,498,"ROAG_145774_01","Hamba ",0,795,"NULL"
16237,106,498,"ROAG_145300","Porumbacu de Jos",0,1025,"NULL"
16238,106,498,"ROAG_145300_01","Porumbacu de Sus ",0,832,"NULL"
16239,106,498,"ROAG_145300_02","Colum",0,171,"NULL"
16240,106,498,"ROAG_145300_03","Sarata ",0,373,"NULL"
16241,106,498,"ROAG_145300_04","Scoreiu",0,660,"NULL"
16242,106,498,"ROAG_145364","Racovita ",0,2022,"NULL"
16243,106,498,"ROAG_145364_01","Sebesu de Sus ",0,738,"NULL"
16244,106,498,"ROAG_143968","Arpasul de Jos ",0,1004,"NULL"
16245,106,498,"ROAG_143968_01","Arpasu de Sus ",0,1138,"NULL"
16246,106,498,"ROAG_143968_02","Noul Roman ",0,360,"NULL"
16247,106,498,"ROAG_145943","Turnu Rosu ",0,365,"NULL"
16248,106,498,"ROAG_145943_01","Sebesu de Jos ",0,588,"NULL"
16249,106,498,"ROAG_144660","Iacobeni,Stejarisu",0,1437,"NULL"
16250,106,498,"ROAG_144660_01","Movile ",0,310,"NULL"
16251,106,498,"ROAG_144660_02","Netus,Noistat",0,1010,"NULL"
16252,106,498,"ROAG_145159","Nocrich",0,1287,"NULL"
16253,106,498,"ROAG_145159_01","Fofeldea",0,470,"NULL"
16254,106,498,"ROAG_145159_02","Ghijasa de Jos ",0,128,"NULL"
16255,106,498,"ROAG_145159_03","Hosman",0,760,"NULL"
16256,106,498,"ROAG_145159_04","Tichindeal",0,223,"NULL"
16257,106,498,"ROAG_145809","Sura Mica ",0,371,"NULL"
16258,106,498,"ROAG_145809_01","Rusciori ",0,752,"NULL"
16259,106,498,"ROAG_145480","Sadu ",0,402,"NULL"
16260,106,498,"ROAG_146003","Vurpar",0,2557,"NULL"
16261,106,498,"ROAG_144241","Barghis ",0,683,"NULL"
16262,106,498,"ROAG_144241_01","Apos ",0,276,"NULL"
16263,106,498,"ROAG_144241_02","Ighisu Vechi ",0,302,"NULL"
16264,106,498,"ROAG_144241_03","Pelisor",0,454,"NULL"
16265,106,498,"ROAG_144241_04","Vecerd",0,130,"NULL"
16266,106,498,"ROAG_144241_05","Zlagna",0,170,"NULL"
16267,106,498,"ROAG_143897","Altana ",0,1094,"NULL"
16268,106,498,"ROAG_143897_01","Benesti ",0,284,"NULL"
16269,106,498,"ROAG_143897_02","Ghijasa de Sus",0,184,"NULL"
16270,106,498,"ROAG_144544","Cartisoara",0,1237,"NULL"
16271,106,498,"ROAG_144900","Marpod",0,800,"NULL"
16272,106,498,"ROAG_144465","Chirpar",0,813,"NULL"
16273,106,498,"ROAG_144465_01","Sasaus",0,149,"NULL"
16274,106,498,"ROAG_144465_02","Vard",0,318,"NULL"
16275,106,498,"ROAG_144465_03","Veseud",0,143,"NULL"
16276,106,498,"ROAG_144429","Bruiu",0,419,"NULL"
16277,106,498,"ROAG_144429_01","Gherdeal",0,14,"NULL"
16278,106,498,"ROAG_144429_02","Somartin",0,270,"NULL"
16279,106,498,"ROAG_144973","Merghindeal",0,698,"NULL"
16280,106,498,"ROAG_144973_01","Dealu Frumos",0,514,"NULL"
16281,106,498,"ROAG_144517","Carta",0,216,"NULL"
16282,106,498,"ROAG_144517_01","Poienita",0,19,"NULL"
16283,106,498,"ROAG_145391","Rau Sadului",0,571,"NULL"
16284,106,498,"ROAG_144385","Bradeni",0,863,"NULL"
16285,106,498,"ROAG_144385_01","Retis",0,444,"NULL"
16286,106,498,"ROAG_144385_02","Teline",0,134,"NULL"
16287,106,498,"ROAG_167482","Ramnicu Valcea, Ocnele Mari, Bujoreni, Blidari, Aldesti",0,19949,"NULL"
16288,106,498,"ROAG_167482_01","Feteni ",0,258,"NULL"
16289,106,498,"ROAG_167482_02","Priba ",0,9,"NULL"
16290,105,498,"ROAG_168130","Ocnele Mari",0,0,"NULL"
16291,106,498,"ROAG_168130_01","Lunca",0,542,"NULL"
16292,106,498,"ROAG_168130_02","Ocnita, Cosota, Slatioarele",0,1155,"NULL"
16293,106,498,"ROAG_174165","Vladesti",0,2141,"NULL"
16294,106,498,"ROAG_174165_01","Fundatura",0,117,"NULL"
16295,106,498,"ROAG_174165_02","Pleasa",0,47,"NULL"
16296,106,498,"ROAG_174165_03","Trundin",0,76,"NULL"
16297,106,498,"ROAG_167990","Dragasani",0,4593,"NULL"
16298,105,498,"ROAG_172466","Prundeni",0,0,"NULL"
16299,106,498,"ROAG_167990_01","Zarneni",0,77,"NULL"
16300,106,498,"ROAG_174389","Lacusteni",0,331,"NULL"
16301,106,498,"ROAG_174389_01","Lacustenii de Sus ",0,177,"NULL"
16302,106,498,"ROAG_174389_02","Contea",0,468,"NULL"
16303,106,498,"ROAG_174389_03","Lacustenii de Jos ",0,120,"NULL"
16304,106,498,"ROAG_168381","Babeni",0,4304,"NULL"
16305,106,498,"ROAG_168381_01","Valea Mare ",0,1134,"NULL"
16306,106,498,"ROAG_168381_02","Paduretu",0,214,"NULL"
16307,106,498,"ROAG_167801","Brezoi",0,2106,"NULL"
16308,106,498,"ROAG_167801_01","Calinesti ",0,440,"NULL"
16309,106,498,"ROAG_167801_02","Corbu ",0,43,"NULL"
16310,106,498,"ROAG_167801_03","Draganesti ",0,94,"NULL"
16311,106,498,"ROAG_167801_04","Pascoaia",0,184,"NULL"
16312,106,498,"ROAG_167801_05","Proieni ",0,90,"NULL"
16313,106,498,"ROAG_167801_06","Valea lui Stan",0,598,"NULL"
16314,106,498,"ROAG_167801_07","Varatica",0,87,"NULL"
16315,106,498,"ROAG_167918","Calimanesti",0,3887,"NULL"
16316,106,498,"ROAG_168050","Horezu ",0,2657,"NULL"
16317,106,498,"ROAG_168050_01","Ifrimesti",0,186,"NULL"
16318,106,498,"ROAG_168050_02","Ramesti",0,260,"NULL"
16319,106,498,"ROAG_168050_03","Romanii de Jos",0,720,"NULL"
16320,106,498,"ROAG_168050_04","Romanii de Sus",0,978,"NULL"
16321,106,498,"ROAG_168050_05","Tanasesti ",0,178,"NULL"
16322,106,498,"ROAG_168050_06","Ursani",0,445,"NULL"
16323,106,498,"ROAG_168461","Balcesti",0,2070,"NULL"
16324,106,498,"ROAG_168461_01","Benesti",0,451,"NULL"
16325,106,498,"ROAG_168461_02","Chirculesti ",0,86,"NULL"
16326,106,498,"ROAG_168461_03","Irimesti",0,176,"NULL"
16327,106,498,"ROAG_168461_04","Otetelesiu",0,485,"NULL"
16328,106,498,"ROAG_168461_05","Preotesti",0,166,"NULL"
16329,106,498,"ROAG_168461_06","Satu Poieni",0,60,"NULL"
16330,106,498,"ROAG_171398","Mihaesti, Buleta",0,1607,"NULL"
16331,106,498,"ROAG_171398_01","Munteni",0,245,"NULL"
16332,106,498,"ROAG_171398_02","Gurisoara ",0,1928,"NULL"
16333,106,498,"ROAG_171398_03","Rugetu",0,247,"NULL"
16334,106,498,"ROAG_173007","Sinesti",0,748,"NULL"
16335,106,498,"ROAG_173007_01","Dealu Bisericii",0,345,"NULL"
16336,106,498,"ROAG_173007_02","Ciucheti ",0,269,"NULL"
16337,106,498,"ROAG_173007_03","Popesti ",0,365,"NULL"
16338,106,498,"ROAG_169903","Francesti",0,1929,"NULL"
16339,106,498,"ROAG_169903_01","Balutoaia ",0,159,"NULL"
16340,106,498,"ROAG_169903_02","Dezrobiti ",0,708,"NULL"
16341,106,498,"ROAG_169903_03","Genuneni ",0,457,"NULL"
16342,106,498,"ROAG_169903_04","Manailesti ",0,836,"NULL"
16343,106,498,"ROAG_169903_05","Mosteni ",0,431,"NULL"
16344,106,498,"ROAG_169903_06","Surpatele ",0,189,"NULL"
16345,106,498,"ROAG_169903_07","Viisoara ",0,279,"NULL"
16346,106,498,"ROAG_168808","Budesti",0,5694,"NULL"
16347,106,498,"ROAG_167758","Olanesti Bai",0,2386,"NULL"
16348,105,498,"ROAG_172091","Pausesti-Maglasi",0,0,"NULL"
16349,106,498,"ROAG_167758_01","Comanca ",0,25,"NULL"
16350,106,498,"ROAG_167758_02","Gurguiata",0,52,"NULL"
16351,106,498,"ROAG_167758_03","Mosoroasa",0,38,"NULL"
16352,106,498,"ROAG_167758_04","Olanesti sat",0,1417,"NULL"
16353,106,498,"ROAG_167758_05","Pietrisu ",0,24,"NULL"
16354,106,498,"ROAG_167758_06","Tisa",0,44,"NULL"
16355,106,498,"ROAG_168639","Dealu Alunis, Berbesti, Mateesti, Greci, Turcesti",0,4923,"NULL"
16356,105,498,"ROAG_168611","Berbesti",0,0,"NULL"
16357,106,498,"ROAG_168611_01","Damteni",0,465,"NULL"
16358,106,498,"ROAG_168611_02","Rosioara ",0,446,"NULL"
